StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,scam,Q181,Q181_10_TEXT,sus,sus_10_TEXT,Q100_First Click,Q100_Last Click,Q100_Page Submit,Q100_Click Count,Q102,Q161,Q161_10_TEXT,Q159,Q159_10_TEXT,Q105_First Click,Q105_Last Click,Q105_Page Submit,Q105_Click Count,Q107,Q167,Q167_10_TEXT,Q165,Q165_10_TEXT,Q110_First Click,Q110_Last Click,Q110_Page Submit,Q110_Click Count,Q112,Q187,Q187_10_TEXT,Q185,Q185_10_TEXT,Q115_First Click,Q115_Last Click,Q115_Page Submit,Q115_Click Count,Q117,Q171,Q171_10_TEXT,Q182,Q182_10_TEXT,Q120_First Click,Q120_Last Click,Q120_Page Submit,Q120_Click Count,Q122,Q175,Q175_10_TEXT,Q173,Q173_10_TEXT,Q125_First Click,Q125_Last Click,Q125_Page Submit,Q125_Click Count,Q127,Q179,Q179_10_TEXT,Q177,Q177_10_TEXT,Q130_First Click,Q130_Last Click,Q130_Page Submit,Q130_Click Count,Q132,Q183,Q183_10_TEXT,Q181,Q181_10_TEXT,Q135_First Click,Q135_Last Click,Q135_Page Submit,Q135_Click Count,Q137,Q191,Q191_10_TEXT,Q189,Q189_10_TEXT,Q140_First Click,Q140_Last Click,Q140_Page Submit,Q140_Click Count,Q142,Q195,Q195_10_TEXT,Q193,Q193_10_TEXT,year,gender,Q149,Q174,Q150
10/13/20 10:43,10/13/20 10:46,,,100,224,TRUE,10/13/20 10:46,R_5zGGeqYKIQmgMq5,,,,,33.02870178,-96.68260193,anonymous,EN,0,0,15.007,0,Somewhat likely,Email Address,,"Email Body,Structure",,,,,,,,,,,0,0,6.324,0,Extremely likely,"Email Body,Salary,Structure",,"Email Body,Salary,Structure",,,,,,,,,,,0,0,15.02,0,Neither likely nor unlikely,Email Address,,Email Body,,,,,,,,,,,0,0,6.614,0,Extremely likely,"Subject,Email Body,Structure",,"Subject,Email Body,Structure",,,,,,,,,,,0,0,26.641,0,Somewhat likely,None of the above,,"Email Address,Email Body,Structure",,,,,,,,,,,Sophomore,Male,Very familiar,,
10/13/20 11:00,10/13/20 11:03,,,100,201,TRUE,10/13/20 11:03,R_6xNnp7JUz9LgnsZ,,,,,32.9992981,-96.83460236,anonymous,EN,5.506,5.506,15.049,1,Extremely likely,None of the above,,Email Body,,,,,,,,,,,0,0,15.053,0,Extremely likely,Email Body,,Email Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6.614,0,Somewhat unlikely,Email Body,,None of the above,,,,,,,,,,,15.704,27.353,27.711,5,Extremely unlikely,"Email Body,Company Name",,None of the above,,0,0,15.037,0,Somewhat unlikely,Email Body,,Subject,,Freshman,Male,Moderately familiar,,
10/13/20 14:43,10/13/20 14:50,,,100,378,TRUE,10/13/20 14:50,R_zccH6v6Kw2MmRiN,,,,,29.72279358,-95.42510223,anonymous,EN,0,0,15.007,0,Somewhat unlikely,"Subject,Email Address",,Email Body,,,,,,,,,,,,,,,,,,,,0,0,15.006,0,Extremely likely,None of the above,,"Email Address,Email Body,Salary,Structure",,0,0,15.006,0,Somewhat likely,"Subject,Email Address",,"Subject,Email Address,Email Body,Structure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,30.007,0,Extremely unlikely,"Email Address,Email Body,Company Name,Structure",,Company Name,,0,0,15.006,0,Neither likely nor unlikely,"Subject,Email Address,Email Body,Structure",,Email Address,,Freshman,Male,Moderately familiar,,"I wasn't able to fully remember every part of each email, although I assume that's intended."
10/13/20 17:18,10/13/20 17:27,,,100,567,TRUE,10/13/20 17:27,R_27yy2U2NzrIEwTT,,,,,33.03259277,-96.7858963,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.331,5.331,15.009,1,Extremely likely,None of the above,,"Subject,Email Address,Email Body,Company Name,Salary,Structure",,0,0,15.114,0,Extremely likely,None of the above,,"Subject,Email Address,Email Body,Company Name,Salary,Structure,Other",Unprofessional language,,,,,,,,,,,,,,,,,,,3.51,4.845,15.112,2,Extremely likely,None of the above,,"Subject,Email Address,Email Body,Company Name,Salary,Structure",,5.435,5.435,30.02,1,Neither likely nor unlikely,"Email Address,Company Name",,None of the above,,6.345,6.345,15.01,1,Extremely likely,None of the above,,"Subject,Email Address,Email Body",,Graduate,Female,Moderately familiar,,This was a nice survey! I'd be interested in what the results are! 
10/11/20 12:05,10/11/20 12:06,,,91,51,FALSE,10/14/20 12:06,R_Dv29DoVmg4qgoqB,,,,,,,anonymous,EN,0,0,1.42,0,Somewhat likely,Email Body,,Email Body,,,,,,,,,,,0,0,1.127,0,Somewhat likely,Email Body,,Email Address,,,,,,,,,,,0,0,1.361,0,Somewhat likely,Email Body,,Salary,,,,,,,,,,,0,0,1.413,0,Somewhat likely,Email Address,,Email Body,,,,,,,,,,,,,,,,,,,,0,0,1.24,0,Somewhat likely,Email Address,,Subject,,,,,,
10/11/20 12:25,10/11/20 12:26,,,46,8,FALSE,10/14/20 12:26,R_1FeNTU6KnHlES7Z,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 12:25,10/11/20 12:26,,,54,23,FALSE,10/14/20 12:26,R_ac8UvswQFfQL80F,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.096,0,Somewhat likely,"Email Address,Email Body,Company Name,Structure",,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 12:26,10/11/20 12:27,,,50,39,FALSE,10/14/20 12:27,R_2U2V3aFHHxVgkEw,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.11,0,,,,,,,,,,
10/11/20 12:27,10/11/20 12:27,,,52,43,FALSE,10/14/20 12:27,R_2SIApUwYKVqd8RB,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.015,0,Somewhat unlikely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 12:26,10/11/20 12:28,,,89,102,FALSE,10/14/20 12:28,R_1pJyOWSg2hXZSit,,,,,,,anonymous,EN,,,,,,,,,,6.095,6.095,11.823,1,Extremely likely,None of the above,,"Subject,Email Address,Email Body,Company Name,Salary,Structure",,,,,,,,,,,1.319,1.319,7.288,1,Extremely likely,None of the above,,"Subject,Email Body,Salary,Structure",,,,,,,,,,,0,0,11.256,0,Somewhat likely,"Email Body,Structure",,,,0,0,1.33,0,Extremely likely,None of the above,,"Subject,Email Body",,,,,,,,,,,,,,,,,,,,10.31,10.31,12.11,1,Somewhat unlikely,"Subject,Email Body",,Email Address,,,,,,
10/11/20 12:26,10/11/20 12:27,,,63,99,FALSE,10/14/20 12:28,R_1H8Bx2ZRT7RJ73G,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.112,0,Extremely likely,Email Body,,Email Body,,,,,,,,,,,0,0,15.109,0,Extremely likely,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 12:26,10/11/20 12:27,,,61,101,FALSE,10/14/20 12:28,R_9zVkdIZxjlY0YWl,,,,,,,anonymous,EN,,,,,,,,,,0,0,15.015,0,Extremely likely,"Subject,Email Body,Structure",,"Subject,Email Body,Structure",,,,,,,,,,,0.927,0.927,15.011,1,Neither likely nor unlikely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 12:27,10/11/20 12:29,,,54,100,FALSE,10/14/20 12:29,R_2wSOsIThqhxFlkp,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.122,0,Extremely likely,"Email Body,Company Name,Structure,Other","No body text, with a file attachment seems suspect. Also, not CCing the people emailed doesn't seem professional.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 12:27,10/11/20 12:29,,,71,105,FALSE,10/14/20 12:29,R_12b7gpLyAlEDBfn,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,0,0,15.109,0,Neither likely nor unlikely,Email Address,,Subject,,,,,,,,,,,,,,,,,,,,0,0,12.283,0,Extremely likely,"Subject,Salary",,,,,,,,,,,,,0,0,15.007,0,Somewhat likely,None of the above,,Salary,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 12:29,10/11/20 12:31,,,71,79,FALSE,10/14/20 12:31,R_2z8985V2ZCg4fOR,,,,,,,anonymous,EN,0,0,15.108,0,Somewhat likely,None of the above,,"Subject,Salary,Structure",,0,0,10.872,0,Extremely likely,"Email Address,Email Body,Salary",,,,,,,,,,,,,5.984,5.984,6.699,1,Extremely likely,None of the above,,"Subject,Salary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 12:25,10/11/20 12:32,,,54,399,FALSE,10/14/20 12:32,R_3LZtx7bZrw2OgQA,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.016,0,Extremely likely,Email Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 12:29,10/11/20 12:32,,,86,163,FALSE,10/14/20 12:32,R_SZeJXT4fQGpwm1b,,,,,,,anonymous,EN,,,,,,,,,,0,0,7.484,0,Extremely likely,Other,Email recipients,Subject,,,,,,,,,,,1.129,2.664,3.35,2,Extremely likely,Structure,,Salary,,,,,,,,,,,,,,,,,,,,0,0,6.957,0,Somewhat likely,Email Body,,Email Body,,,,,,,,,,,3.233,29.506,30.113,5,Somewhat unlikely,Subject,,"Email Address,None of the above",,0.933,3.7,15.112,2,,,,,,,,,,
10/11/20 12:32,10/11/20 12:32,,,46,2,FALSE,10/14/20 12:32,R_85HZlMKQu9RfIY1,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 12:35,10/11/20 12:36,,,61,66,FALSE,10/14/20 12:36,R_VRaBu8G7GhMJtqV,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.012,0,Neither likely nor unlikely,,,,,3.22,3.313,9.623,2,Extremely likely,None of the above,,Email Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 12:39,10/11/20 12:39,,,52,43,FALSE,10/14/20 12:39,R_23eHB4zieLIVL9g,,,,,,,anonymous,EN,,,,,,,,,,0,0,15.112,0,Somewhat likely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 12:37,10/11/20 12:40,,,73,154,FALSE,10/14/20 12:40,R_3DdNknuIpE3QW4j,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,0,0,15.026,0,Somewhat likely,"Subject,Structure",,"Subject,Structure",,0,0,15.016,0,Somewhat likely,"Salary,Other",the hell does a heart surgeon from nepal need from random americans,Salary,,,,,,,,,,,,,,,,,,,,0,0,6.534,0,Extremely unlikely,Other,it's just a text file,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 12:45,10/11/20 12:45,,,52,24,FALSE,10/14/20 12:45,R_3kvN6ym0ncTUumo,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.357,7.357,8.275,1,Extremely likely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 12:57,10/11/20 12:57,,,46,15,FALSE,10/14/20 12:57,R_2SoYzRC8zXglYmP,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 13:04,10/11/20 13:05,,,50,4,FALSE,10/14/20 13:05,R_1IhE3IzhNNVF9pl,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1.606,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 13:02,10/11/20 13:06,,,80,258,FALSE,10/14/20 13:07,R_3gNngyLjAhAHdyI,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,0,0,7.415,0,Neither likely nor unlikely,None of the above,,,,0,0,7.308,0,Extremely likely,None of the above,,"Subject,Email Address,Email Body,Company Name,Salary,Other",Message itself,,,,,,,,,,0,0,12.13,0,Somewhat likely,"Email Body,Structure",,"Subject,Email Body",,,,,,,,,,,,,,,,,,,,10.066,11,17.241,2,Somewhat unlikely,"Email Address,Email Body,Company Name",,Email Body,,,,,,,,,,,,,,,
10/11/20 13:08,10/11/20 13:09,,,64,111,FALSE,10/14/20 13:09,R_29ptqmNqJvECxwh,,,,,,,anonymous,EN,,,,,,,,,,0,0,5.219,0,Extremely likely,None of the above,,"Subject,Email Address,Email Body",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.262,5.262,9.364,1,Extremely unlikely,"Email Address,Email Body,Other",Email signature,None of the above,,,,,,
10/11/20 13:17,10/11/20 13:17,,,50,13,FALSE,10/14/20 13:17,R_2c0p7hbVZ9sHzQs,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 13:16,10/11/20 13:19,,,70,138,FALSE,10/14/20 13:19,R_2wAF00jjL7HHRx0,,,,,,,anonymous,EN,,,,,,,,,,0,0,15.006,0,Extremely likely,"Subject,Email Address,Email Body,Structure",,Email Body,,0,0,15.112,0,Extremely likely,"Email Body,Salary,Other",asking for separate contact method,Email Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.007,0,Neither likely nor unlikely,,,,,,,,,
10/11/20 13:33,10/11/20 13:34,,,54,81,FALSE,10/14/20 13:34,R_3P64jiPxjNPFtVD,,,,,,,anonymous,EN,,,,,,,,,,0,0,15.154,0,Somewhat likely,"Email Body,Structure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 13:34,10/11/20 13:35,,,52,28,FALSE,10/14/20 13:35,R_1ImzIFBgBRN4MVO,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.124,0,Somewhat likely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 13:35,10/11/20 13:35,,,52,39,FALSE,10/14/20 13:36,R_3GdLcYwoXJlPhJR,,,,,,,anonymous,EN,,,,,,,,,,0,0,10.162,0,Neither likely nor unlikely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 13:33,10/11/20 13:36,,,89,154,FALSE,10/14/20 13:36,R_Uc48TyYlYXKwddn,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6.933,0,Extremely likely,"Subject,Email Address,Email Body,Structure",,,,0,0,4.067,0,Extremely unlikely,"Subject,Email Address,Email Body,Company Name",,None of the above,,0,0,15.115,0,Neither likely nor unlikely,"Subject,Email Body",,"Email Address,Email Body,Structure",,0,0,5.027,0,Extremely likely,"Subject,Email Address,Email Body,Structure",,"Subject,Email Address,Email Body,Structure",,,,,,,,,,,1.599,4.24,17.978,4,Extremely unlikely,"Subject,Email Body,Structure",,Email Address,,,,,,,,,,,,,,,
10/11/20 13:34,10/11/20 13:37,,,89,172,FALSE,10/14/20 13:37,R_3HpJzXgZCpiCYNt,,,,,,,anonymous,EN,,,,,,,,,,3.291,8.223,11.566,3,Extremely likely,"Email Address,Email Body,Structure",,"Email Address,Email Body,Structure",,0,0,12.442,0,Somewhat likely,"Email Body,Salary,Structure",,"Email Body,Salary,Structure",,2.493,8.561,9.634,5,Somewhat likely,"Email Body,Salary,Structure",,"Email Body,Salary,Structure",,5.186,7.3,15.011,3,Neither likely nor unlikely,"Subject,Email Body,Company Name,Salary",,,,,,,,,,,,,,,,,,,,,,1.476,5.645,7.965,2,Extremely likely,"Subject,Email Address,Email Body,Company Name,Salary,Structure",,"Subject,Email Address,Email Body,Company Name,Salary,Structure",,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 13:40,10/11/20 13:40,,,52,16,FALSE,10/14/20 13:40,R_RlX0xVDt9MViolX,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,0,0,7.887,0,Extremely likely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 13:40,10/11/20 13:41,,,54,28,FALSE,10/14/20 13:41,R_2cBO292HkrT7AKa,,,,,,,anonymous,EN,,,,,,,,,,0,0,15.041,0,Extremely likely,"Subject,Email Address,Email Body,Salary,Structure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 14:08,10/11/20 14:10,,,71,158,FALSE,10/14/20 14:11,R_26eUpzuhiSr59uE,,,,,,,anonymous,EN,,,,,,,,,,1.541,14.607,15.011,10,Somewhat unlikely,Subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.182,12.719,15.018,8,Extremely likely,Salary,,Other,Random emails are always kinda sketchy ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.188,13.18,15.014,10,Neither likely nor unlikely,Subject,,None of the above,,,,,,
10/11/20 14:13,10/11/20 14:13,,,46,2,FALSE,10/14/20 14:14,R_12ukYEzGJdlYVxs,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 14:34,10/11/20 14:35,,,54,43,FALSE,10/14/20 14:35,R_2QzjHcRFTajQUvb,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.286,2.286,14.015,1,Neither likely nor unlikely,Email Body,,,,,,,,,,,,,,,,,
10/11/20 14:34,10/11/20 14:35,,,61,76,FALSE,10/14/20 14:36,R_1FeuIGiSCuA2Ibe,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.216,4.869,15.017,4,Somewhat likely,"Email Body,Salary,Structure",,"Email Body,Salary,Structure",,8.16,8.16,9.368,1,Extremely likely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 14:35,10/11/20 14:44,,,54,558,FALSE,10/14/20 14:44,R_xg48v9JvfSpctyh,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.818,0,Extremely likely,"Subject,Email Body",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 14:44,10/11/20 14:45,,,50,31,FALSE,10/14/20 14:45,R_UgypjJTkODK8Tq9,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.137,0,,,,,,,,,,
10/11/20 14:45,10/11/20 14:47,,,71,154,FALSE,10/14/20 14:48,R_0dCEYc9gto50fYt,,,,,,,anonymous,EN,0,0,15.013,0,Extremely likely,"Email Address,Email Body,Salary",,,,,,,,,,,,,0,0,15.03,0,Somewhat unlikely,Email Address,,Email Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.021,0,Somewhat likely,None of the above,,Email Body,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 14:52,10/11/20 14:52,,,55,50,FALSE,10/14/20 14:53,R_2CeJ0NPEgMbDBq8,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8.574,0,Extremely likely,"Email Body,Structure",,"Subject,Email Address,Email Body",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 15:33,10/11/20 15:35,,,68,115,FALSE,10/14/20 15:36,R_1kTwM4SlqGDQ3wK,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,0,0,4.208,0,Extremely likely,"Subject,Salary,Structure",,"Subject,Salary,Structure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.018,0,Somewhat likely,"Email Body,Company Name,Structure",,"Email Body,Company Name,Structure",,2.22,11.64,12.9,4,,,,,,,,,,,,,,,,,,,
10/11/20 15:35,10/11/20 15:37,,,70,93,FALSE,10/14/20 15:37,R_3R4u1T08NZAy6qR,,,,,,,anonymous,EN,1.001,14.257,15.115,2,Somewhat likely,"Email Body,Company Name,Salary",,"Email Body,Company Name,Salary",,,,,,,,,,,,,,,,,,,,1.023,1.843,10.715,2,Extremely likely,,,,,0,0,11.189,0,Extremely likely,"Subject,Email Body,Company Name,Structure",,"Subject,Email Address,Salary,Structure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 15:41,10/11/20 15:42,,,50,26,FALSE,10/14/20 15:42,R_a4xRLCmRn625lHX,,,,,,,anonymous,EN,,,,,,,,,,0,0,15.112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 15:41,10/11/20 15:43,,,77,116,FALSE,10/14/20 15:44,R_a4allfg8xa7qRJn,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5.709,0,Extremely unlikely,Subject,,None of the above,,3.564,13.963,15.114,4,Somewhat unlikely,Structure,,Email Address,,1.32,1.32,2.817,1,,,,,,2.184,3.602,5.049,3,Neither likely nor unlikely,None of the above,,Company Name,,,,,,
10/11/20 16:17,10/11/20 16:17,,,54,40,FALSE,10/14/20 16:18,R_1fgcOiCwtFOY325,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.849,0,Somewhat likely,"Email Address,Email Body,Company Name",,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 16:20,10/11/20 16:21,,,54,107,FALSE,10/14/20 16:22,R_sYbBKNxNGflewsF,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,0,0,15.021,0,Somewhat likely,"Email Body,Salary,Structure,Other",The text me your full name part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 16:18,10/11/20 16:22,,,77,224,FALSE,10/14/20 16:22,R_338avyqh3NbrxZe,,,,,,,anonymous,EN,0,0,15.108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.008,0,Somewhat likely,Email Body,,Structure,,0,0,15.01,0,Extremely likely,Subject,,Subject,,0,0,15.008,0,Somewhat likely,Subject,,Subject,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 16:21,10/11/20 16:28,,,91,375,FALSE,10/14/20 16:28,R_9Es8ThYXO5qPK5r,,,,,,,anonymous,EN,1.567,3.495,15.032,2,Neither likely nor unlikely,"Email Address,Other",They had a LinkedIn ,"Email Body,Company Name,Salary,Structure",,,,,,,,,,,0,0,12.796,0,Extremely likely,Email Address,,"Email Body,Company Name,Salary,Structure,Other",The text me your full name part,0.994,0.994,15.125,1,Extremely likely,"Email Body,Company Name,Salary,Structure,Other","""To do tasks"" part","None of the above,Other","Oops I did untrustworthy first- this one will be ""what made you think it was trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.045,0,Extremely likely,None of the above,,"Email Body,Salary,Structure,Other",We got your email from your school & please email us your information ,1.2,1.2,30.02,1,Neither likely nor unlikely,"Email Address,Email Body,Company Name,Structure",,Other,"It said to email someone on gmail not ""apply here at this link"" or something",,,,,,,,,,,,,,
10/11/20 16:56,10/11/20 17:00,,,80,229,FALSE,10/14/20 17:00,R_3syMHQXltstoYf2,,,,,,,anonymous,EN,1.192,13.957,15.024,4,Somewhat likely,"Subject,Email Body,Company Name",,,,,,,,,,,,,,,,,,,,,,8.771,8.771,15.051,1,Extremely likely,"Subject,Email Body,Structure",,"Subject,Email Body,Structure",,,,,,,,,,,3.093,3.093,15.036,1,Extremely likely,"Subject,Salary",,"Subject,Salary",,,,,,,,,,,,,,,,,,,,5.4,25.237,30.129,7,Extremely unlikely,"Subject,Email Body,Company Name",,None of the above,,,,,,,,,,,,,,,
10/11/20 17:11,10/11/20 17:13,,,61,76,FALSE,10/14/20 17:13,R_24I9UGvR7OXe3rD,,,,,,,anonymous,EN,,,,,,,,,,0,0,9.964,0,Extremely unlikely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17,7.088,8.136,6,Somewhat unlikely,"Subject,Email Address,Email Body",,Structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 12:36,10/11/20 17:19,,,50,16956,FALSE,10/14/20 17:19,R_1Q3NYCQiG3Xzmul,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.747,13.697,15.149,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20 18:12,10/11/20 18:15,,,54,194,FALSE,10/14/20 18:16,R_3PFZnFwxF2AmbcI,,,,,,,anonymous,EN,,,,,,,,,,0,0,15.017,0,Somewhat likely,Email Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
